카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명,가격원
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 팝니다,거래완료,"170,000원",잠실본동,2025-09-02,9,1,234,37℃,소원,뷰티/미용,,"가격을 잘못올린것같아 재업로드 합니다
한두번쓰고 귀찮아서 안쓰게되서 팝니다",170000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로 AGE-R BOOSTER PRO,거래완료,"210,000원",송파2동,2025-09-02,2,2,157,39.8℃,brandy,뷰티/미용,송파동 롯데슈퍼 송파점 앞 직거래 (다른 장소로 변경은 어려운 점 미리 양해부탁드려요),"에이지알 부스터 프로 / 뷰티 디바이스

두번 사용 후 박스에 보관해두어, 사용감은 크게는 없습니다(사용후 알콜스왑으로 소독완료)

박스는 구입당시 뜯었었고, 구입 후 2회 사용 후에는 사용하지 않았기 때문에 다시 박스에 넣어둔 상태입니다.

* 구입시 박스, 사용설명서, usb 충전케이블 모두 있습니다


송파동 롯데슈퍼 송파점 앞 직거래 (다른 장소로 변경은 어려운 점 미리 양해부탁드려요)",210000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 판매합니다!,거래완료,"230,000원",잠실2동,2025-09-02,1,1,115,37.1℃,점니,뷰티/미용,,"메디큐브 부스터프로 판매합니다! (사용설명서 제외 풀박)
케이스까지 포함된 기획품이고 약 5번 사용하였습니다~
알콜 스왑으로 깨끗하게 닦아서 전달 드려요~!",230000
마미케어,메디큐브 부스터프로,"메디큐브 부스터프로(신상품, 미개봉)",거래완료,"280,000원",잠실동,2025-09-02,2,1,248,40.9℃,빙빙고추잠자리,뷰티/미용,,"❇️메디큐브 부스터프로
(신상품 미개봉) 2024/11/26배송완료
질문 후 잠수 타시는 분 사절합니다.

#잠실새내역 5번출구 
#택배가능",280000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로,거래완료,"200,000원",잠실2동,2025-09-02,2,0,157,41℃,담이,뷰티/미용,,"메디큐브 에이지알 부스터프로

글루타치온 앰플2개(앰플미개봉)

기기는 10회미만사용으로 상태양호합니다.",200000
마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 새제품,거래완료,"220,000원",잠실7동,2025-09-02,4,10,172,44℃,lemangel,뷰티/미용,,"메디큐브 새제품 (새제품이기는 하나 작년에 샀던 제품 AS 요청으로 받은 새제품 입니다.) 
+ 마스크팩 및 콜라겐 세럼",220000
마미케어,메디큐브 부스터프로,메디큐브 부스터프로(박스포함),거래완료,"230,000원",송파2동,2025-09-02,2,2,200,40℃,헤헤헤,뷰티/미용,,"올해초에 구매했고 실사용은 많지 않습니다
충전선 제외하고 박스 다 가지고 있고
충전 c타입이라 집에 가지고 계신거 쓰셔도 될듯합니당. 효과는 좋은데 저는 피부과를 꾸준히 다니고 있어서 잘 안쓰게 되서 내놓습니다",230000
음식물처리기,미닉스 음식물 처리기,미닉스 음식물처리기 HQD-260C,거래중,"148,000원",가락동,2026-08-31,0,1,34,48.6℃,에스더,생활가전,,"깔끔한 디자인의 미닉스 음식물처리기 HQD-260C 판매해요
음식물 쓰레기 처리 용량은 2.5L이고 최대 소비 전력은 470W예요
주방에서 발생하는 음식물 쓰레기를 간편하게 처리할 수 있어요
음식물 쓰레기 냄새와 부피 때문에 고민이셨던 분들께 추천드려요.
5회사용.둔포초등학교 인근입니다
",148000
음식물처리기,미닉스 음식물 처리기,미닉스 더플렌더 MNFD-100G,거래중,"120,000원",가락본동,2026-08-31,0,12,495,49.1℃,홍홍,생활가전,,"미닉스 더 플렌더 음식물처리기

최대한 깨끗하게 닦았는데 사용한 중고제품이니 감안 후 구매하실분만 연락주세요. 

- 내부통은 버려서 새로 구매 후 사용해야 합니다
- 4번사진 필터 쪽 오염 확인해주세요
- 호환되는 필터 같이 드려요
- 필요하시면 미닉스 전용 박스 포장 가능합니다

* 거래 후 취소는 불가하며 가격네고는 사양합니다.
* 택배 가능",120000
음식물처리기,미닉스 음식물 처리기,미닉스 더 플렌더 음식물처리기,거래중,"180,000원",거여1동,2026-08-01,0,1,82,50.3℃,지리,생활가전,,"미닉스 더 플렌더 음식물처리기입니다
깔끔한 디자인으로 어느 주방에나 잘 어울려요
음식물 쓰레기 냄새 걱정 없이 쾌적한 주방을 만들어보세요

내솥은 사용감 있습니다! 
이사가야해서 저렴하게 올려요~!",180000
음식물처리기,미닉스 음식물 처리기,미닉스 더 플렌더 음식물처리기 필터포함,거래중,"175,000원",잠실동,2026-08-01,8,49,1307,42.5℃,구구가가,생활가전,잠실주공5단지 직거래,"미닉스 더 플렌더 음식물처리기 
작동잘됨 
MNFD-100G
활성탄필터 2개 같이드립니다.

잠실주공5단지 직거래
구매후 교환환불불가",175000
음식물처리기,미닉스 음식물 처리기,[새상품급] 미닉스 더 플렌더 음식물처리기 MNFD-100G,거래중,"200,000원",가락본동,2026-08-10,0,26,513,55.7℃,찌이니,생활가전,,,200000
음식물처리기,미닉스 음식물 처리기,미닉스 음식물처리기 MNFD-100BE,거래중,"280,000원",문정1동,2026-08-04,1,5,162,37.4℃,가을애찬,생활가전,,"미닉스 음식물처리기 MNFD-100BE 판매해요
사진에서 보시는 것처럼 깔끔한 디자인의 음식물처리기입니다
음식물 쓰레기 걱정 없이 편리하게 사용해보세요
주방을 더욱 쾌적하게 만들어 줄 아이템이에요 40만원정도에 구입한지 두달정도 되었고 혼자살아서 필요가 없을것 같아서 내놓습니다",280000
음식물처리기,미닉스 음식물 처리기,[최신상] 미닉스 음식물 처리기 (거의 새상품),거래중,"400,000원",잠실동,2026-08-24,0,2,78,64.5℃,영하맘,생활/주방,,,400000
음식물처리기,미닉스 음식물 처리기,미닉스 더 플렌더 맥스 음식물처리기,거래중,"290,000원",가락본동,2026-08-30,2,11,127,40.1℃,토마토,생활/주방,,"미닉스 더 플렌더 맥스 음식물처리기 MNFD-200G 판매해요
3L 대용량으로 넉넉하게 사용할 수 있어요
음식물 쓰레기 냄새 걱정 없이 쾌적한 주방을 만들어보세요
음식물 쓰레기 부피를 획기적으로 줄여주는 똑똑한 제품이에요

제조년월 26년 6월
한번사용했어요
새상품급 입니다
",290000
음식물처리기,미닉스 음식물 처리기,미닉스 더 플렌더프로 음식물처리기 MNFD-120G,거래중,"260,000원",가락본동,2026-08-25,0,11,312,49.9℃,참참당근,생활/주방,,,260000
음식물처리기,미닉스 음식물 처리기,미닉스 더 플렌더 MNFD-100G 음식물처리기,거래중,"200,000원",거여1동,2026-08-01,1,63,5152,38.3℃,노을,생활가전,,,200000
음식물처리기,미닉스 음식물 처리기,미닉스 더 플렌더 프로 건조분쇄 음식물처리기,거래중,"280,000원",송파1동,2026-04-03,20,21,1061,47.3℃,mmbi,생활가전,,"미닉스 더 플렌더 프로음식물처리기 깨끗합니다

자취방에서 써서 많이 안썼어용 쿨거부탁드립니당",280000
음식물처리기,미닉스 음식물 처리기,미닉스 더 플랜더 PRO ㅡ 미사용 새제품,거래중,"300,000원",거여동,2026-08-01,3,9,149,38.2℃,남매엄마,생활가전,,"미닉스 더 플랜더 PRO 음식물 처리기 판매해요
2L 용량에 하이퍼 건조, 제로 노이즈 모드까지 갖췄어요
호평받는 강력한 탈취 성능을 자랑합니다

선물받아서 상자만 버린상태이고 
한번도 사용하지 않은 완전 새제품입니다. ",300000
음식물처리기,미닉스 음식물 처리기,[새상품] 미닉스 더 플렌더 MAX 음식물처리기 3L (MNFD-200G),거래중,"430,000원",문정동,2026-04-03,2,6,231,40.1℃,봄꽃,생활가전,,"미닉스 더 플렌더 MAX 음식물처리기입니다.
새상품 바로 주소 변경해서 보내드립니다!",430000
음식물처리기,미닉스 음식물 처리기,미닉스 음식물 처리기 2L <완전 새상품>,거래중,"300,000원",거여1동,2026-08-17,0,17,399,38.6℃,떠누야,생활/주방,,"구매하고 딱히 필요없는거 같아서 한 번도 사용 안한 새상품입니다.

용량 2리터입니다",300000
음식물처리기,미닉스 음식물 처리기,미닉스 맥스 음식물처리기,거래중,"300,000원",거여1동,2026-08-19,0,7,373,99℃,무가비,생활/주방,,"내솥에 살짝기스있어요.

미닉스 음식물처리기입니다. 깔끔한 화이트 색상으로 어떤 주방에도 잘 어울려요. 음식물 쓰레기 걱정 없이 쾌적한 주방 환경을 만들어보세요. 냄새 걱정 없이 편리하게 사용할 수 있습니다.",300000
음식물처리기,미닉스 음식물 처리기,[미개봉 새상품] 미닉스 더 플랜더 맥스(3L) 음식물 쓰레기 처리기 송파,거래중,"430,000원",삼전동,2026-05-03,1,10,217,40.7℃,mhmh,생활가전,,"미닉스 더 플렌더 맥스(3L) 음식물처리기입니다.

2026년 3월 제조된 개봉하지 않은 새상품입니다. 
선물 받았는데 사용중인 제품이 있어서 내 놓습니다.
모델명은 MNFD-200G, 색상은 그레이지입니다.
음식물 쓰레기, 냄새 걱정 없이 깔끔하게 처리 가능합니다.

제품 사이즈는 폭 195mm, 높이 341mm, 깊이 422mm입니다.",430000
음식물처리기,미닉스 음식물 처리기,미개봉새상품)미닉스 더플렌더 PRO 음식물 처리기,거래중,"319,000원",거여1동,2026-08-23,0,14,390,37.6℃,조이,생활/주방,,,319000
음식물처리기,미닉스 음식물 처리기,⭐️미닉스맥스 음식물처리기 (새상품급),거래중,"300,000원",거여1동,2026-08-25,0,19,302,53℃,메이파파,생활/주방,,"여름철 필수 아이템✨

깔끔한 화이트 색상의 미닉스 음식물처리기예요.

주방 어디에 둬도 잘 어울리는 모던한 디자인입니다.

특히 여름철 음식물 쓰레기 걱정 없이 쾌적한 주방을 만들어보세요.

소음도 거의 없고, 음식물 쓰레기 냄새와 부피 때문에 고민이셨던 분들께 추천드려요!

모델명 : MNFD-200G
2026년 제조

* 음식물 없이 테스트1회 진행

<제품 특징>
3L 대용량
음식물 부피와 냄새를 효과적으로 줄여줌
분리형 내통으로 세척과 관리가 편리",300000
음식물처리기,미닉스 음식물 처리기,미닉스 식기세척기 PRO 새제품(배달가능),거래중,"245,000원",장지동,2026-04-03,2,28,374,41.1℃,니냐니뇨,생활가전,,"미닉스 무설치 식기세척기 PRO 새제품입니다.

남편한테 미닉스 음식물처리기 사랬더니 식기세척기를 사왔네요.. 
기간이 지나 반품이 어려워 당근합니다.",245000
음식물처리기,미닉스 음식물 처리기,[미개봉 새상품] 미닉스 더플렌더 음식물처리기,거래중,"350,000원",송파동,2026-04-03,9,25,537,56.8℃,백여,생활가전,,"미닉스 더 플렌더 프로 음식물처리기

박스 개봉한 적 없는 새상품 입니다

구매하실 분께는 박스사진 확인시켜드릴 수 있습니다
제품 먼저 올려놓아요

📍위치: 석촌역 4번출구 도보5분거리",350000
음식물처리기,미닉스 음식물 처리기,미닉스 음식물처리기,거래중,"330,000원",거여동,2026-08-06,0,0,224,39.2℃,당근바로구매,생활/주방,,"미닉스 더 플렌더 맥스 음식물처리기예요
깔끔한 디자인으로 주방 어디에나 잘 어울려요
음식물 쓰레기 부피를 줄여주고 
냄새 걱정을 덜어줘요!!
음식물 쓰레기 처리 고민이신 분들~~
저렴한 가격에 상태좋은 음쓰기 들여보세요^^",330000
음식물처리기,미닉스 음식물 처리기,(26년 4월 제품) 미닉스 더플렌더 Max 건조분쇄 음식물처리기 가정용 MNFD-200G,거래중,"300,000원",신천동,2026-08-26,1,0,23,54.6℃,유기템센터,,,,300000
음식물처리기,미닉스 음식물 처리기,미닉스 더 플렌더 프로 음식물처리기 화이트,거래중,"350,000원",문정동,2026-08-01,0,2,35,36.5℃,남주,생활가전,,"새 제품, 비닐 안 뜯음

미닉스 더 플렌더 프로 음식물처리기 화이트 색상이에요
깔끔한 디자인으로 어느 주방에나 잘 어울려요
음식물 쓰레기 걱정 없이 편리하게 사용해보세요
주방을 더욱 쾌적하게 만들어 줄 아이템이랍니다",350000
음식물처리기,미닉스 음식물 처리기,미닉스 더 플렌더 맥스 3L 음식물처리기,거래중,"300,000원",거여동,2026-08-28,1,35,398,67.8℃,1028,생활/주방,,"미닉스 더 플렌더 맥스 3L 음식물처리기입니다
새상품 그대로 보관만 해두었어요
구성품 모두 있고 박스도 깨끗해요
주방 냄새 고민 해결해 줄 똑똑한 제품이에요

⚠️1회 사용이라 상태 너무 좋아요
⚠️26.06 제조",300000
음식물처리기,미닉스 음식물 처리기,미닉스 더플렌더 Max 3L 건조분쇄 음식물처리기,거래중,"330,000원",잠실6동,2026-08-14,0,2,69,43.6℃,파나세PanaChe,스포츠/레저,,,330000
음식물처리기,미닉스 음식물 처리기,미닉스 더플렌더 Max MNFD-200G 3L 건조분쇄 음식물처리기,거래중,"340,000원",잠실6동,2026-08-08,0,0,91,43.6℃,파나세PanaChe,생활/주방,,,340000
음식물처리기,미닉스 음식물 처리기,미닉스 더 플렌더 맥스 음식물처리기 3L,거래중,"320,000원",거여동,2026-08-27,1,6,381,48.7℃,우리집커피왕,생활/주방,,"미닉스 더 플렌더 맥스 음식물처리기입니다
음식물쓰레기 부피를 획기적으로 줄여주는 제품이에요
박스에 넣어놓았어요^^

실사용은 3번정도 사용했구요 지금은
컨디션아주 좋게 보관중이에요 
사진에보시면 살짝 얼룩 있는데 제가봤을땐 좀 보이는데 사진에 담길정도는 아니긴한거같아요
제조년월이 26년도 4월입니다 ^^
",320000
음식물처리기,미닉스 음식물 처리기,음식물처리기 건조통 미닉스 더폴랜더믹스 2L,거래중,"20,000원",문정1동,2026-08-09,0,5,282,36℃,토끼,생활/주방,,,20000
음식물처리기,미닉스 음식물 처리기,미닉스 더플렌더 Max 음식물처리기 MNFD-200G,거래중,"320,000원",문정2동,2026-08-12,1,2,191,49.9℃,참참당근,생활/주방,,,320000
음식물처리기,미닉스 음식물 처리기,🎈미닉스 맥스 음식물처리기 (새상품급),거래중,"300,000원",문정동,2026-08-25,0,8,149,53℃,메이파파,생활/주방,,"여름철 필수 아이템✨

깔끔한 화이트 색상의 미닉스 음식물처리기예요.

주방 어디에 둬도 잘 어울리는 모던한 디자인입니다.

특히 여름철 음식물 쓰레기 걱정 없이 쾌적한 주방을 만들어보세요.

소음도 거의 없고, 음식물 쓰레기 냄새와 부피 때문에 고민이셨던 분들께 추천드려요!

모델명 : MNFD-200G
2026년 제조

* 음식물 없이 테스트1회 진행

<제품 특징>
3L 대용량
음식물 부피와 냄새를 효과적으로 줄여줌
분리형 내통으로 세척과 관리가 편리",300000
