카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명,가격원
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 미니플러스,거래완료,"75,000원",신길제1동,2026-04-02,1,9,752,42.4℃,뽀로로롱,뷰티/미용,직거래는 신길센트럴자이 후문 또는 정문에서 가능합니다,"메디큐브 부스터 프로 미니 핑크 에디션입니다

미백과 트러블 케어에 좋다고 해요
정가는 97,000원입니다

- 미백 & 트러블 뷰티 디바이스
- PDRN 앰플 미니 & 젤리 파우치 증정

상자에 담아 드립니다

한 번도 사용 안했습니다
반값택배 시 1800원 추가됩니다
직거래 장소는 신도림~개봉역 사이에서 조율 가능합니다

이번주까지만 판매합니당",75000
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 미니,거래완료,"50,000원",신길제1동,2026-03-03,4,3,130,43.5℃,젤루조하,뷰티/미용,케이마트(봉천역 1번출구 인근),"스크래치는 알코올 솜으로 닦아서 생긴 겁니다

깨끗하게 관리하다 생긴 거니 사용에 지장없어요!!ㅎ",50000
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 미니 화이트,거래완료,"40,000원",도림동,2026-03-03,6,18,426,51.4℃,쮸맘,뷰티/미용,마포아트센터,"메디큐브 부스터 프로 미니 화이트입니다.
열심히 해보려고 샀는데 안쓰게되네요..
팔생각도 없어서 박스도 다 버려서 본품만 있습니다...
공홈에서 구매했고 사용감 외에 딱히 하자는 없습니다!
소독티슈로 잘닦아 보내드릴게요 ~",40000
마미케어,메디큐브 부스터프로,메디큐브 AGE-R 부스터 프로 짱구 에디션 / 상태좋음,거래완료,"220,000원",대림제3동,2026-04-02,1,1,64,38℃,에쿠라이브,뷰티/미용,신림역 직거래 또는 문고리 거래 가능합니다!,"선물 받은 메디큐브 부스터 프로 판매합니다.

💜상태: 기기 본체에 스크래치나 오염 전혀 없고 상태 최상입니다.
💜​구성품: 정품 박스, 충전 케이블, 설명서까지 풀박스로 다 가지고 있습니다.
💜​위생: 거래 전 알코올 스왑으로 깨끗하게 소독해서 안전하게 전달해 드립니다.

구입하시면 메디큐브 히알루로닉 수분 캡슐 크림도 함께드리겠습니다. 테스트용으로 딱 한번 사용했어요. 
​
직거래는 상도역이나 7호선 부근에서 가능하며, 택배 거래도 가능합니다. 

▶️ 직거래 시 현장에서 기기 정상 작동 여부와 외관 상태 충분히 확인하신 후 인계해 드립니다.
​▶️ 개인 간 중고 거래 특성상, 거래 완료 이후 단순 변심으로 인한 환불은 절대 불가하니 신중한 구매 부탁드립니다.",220000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 미니 양천,거래완료,"60,000원",양평제1동,2026-02-01,1,7,468,40.4℃,라떼달달,뷰티/미용,"직거래,반택 모두 가능하고","큰 버전 사게 되어 내놓습니다
알코올스왑으로 다 닦아서 드립니다
직거래,반택 모두 가능하고
미니 전용박스는 없고 사진 속 박스는 큰프로버전 박슨데 필요하면 드릴게요",60000
마미케어,메디큐브 부스터프로,"[메디큐브 에이지알]장원영 부스터프로 블랙, 4가지 모드 뷰티디바이스",거래완료,"139,000원",도림동,2026-01-02,9,26,928,46.1℃,시아맘,뷰티/미용,여의도큐브스테이트 오피스텔앞,"메디큐브 에이지알 부스터 프로 옐로우(한정판) 색상이에요. 
사진에서 보이는 것처럼 깔끔한 상태를 유지하고 있어요. 피부 탄력과 리프팅에 관심 있는 분들께 추천드려요. 좋은 분께 전달되길 바랍니다!",139000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 / 2회사용 / 재판매 2025.08제조 동작,거래완료,"170,000원",신길제5동,2026-03-03,7,29,362,44.4℃,보라돌,뷰티/미용,구디역 직거래나 택배거래 합니다!,"5일전 미개봉 새재품 구매해서 사용하는데 저랑 맞지않는 것 같아서 빠르게 판매합니다.

실사용 정확히 2회입니다.",170000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙,거래완료,"160,000원",대림제3동,2026-03-03,3,7,292,36.8℃,배고프다,뷰티/미용,직거래/택배 모두 가능하니 편히 연락 주세요😊,"7.10에 구매해서 두번쓴 거의 새것입니다
원래 쓰던거 못찾아서 새로 샀는데 
최근에 찾아서 새로 산 것을 판매합니다!",160000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 미니,거래완료,"65,000원",도림동,2026-03-03,0,2,39,77.7℃,티파니1989,뷰티/미용,목4동에서 직거래 또는 택배도 가능합니다.,"메디큐브 에이지알 부스터 프로 미니 핑크색상입니다
- 피부 속 광채 효과
- 피부결 개선에 도움
- 피부 탄력 증가에 도움
케이스 포함입니다
손등에 테스트후 한번도사용하지않은 상태입니다
반값택배가능",65000
마미케어,메디큐브 부스터프로,(거의 새상품)메디큐브 에이지알 부스터 프로 블랙 풀박스+증정품,거래완료,"189,000원",신길제1동,2026-03-03,2,18,259,38℃,당근밭,뷰티/미용,직거래: 평일 저녁 염창역 또는 합정역 (시간 및 장소 협의 가능),"부스터프로 미니 핑크 

여름에 구매하고 한 달 정도 사용 후 안썼습니다
박스 다 있어요

쓰기 전 후로 알콜스왑으로 닦고 사용해서 깨끗해요 하자 1도없습니다 

비대면 택배함 거래 가능
직거래 가능
택배 시 gs/cu 편의점 반값택배 무료로 보내드림",189000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로 한정판 마이멜로디 에디션 뷰티 디바이스 서울,거래완료,"230,000원",영등포구,2026-03-03,1,20,356,39.6℃,리바이헤초,뷰티/미용,거양빌딩,"🩷 모델명 : 메디큐브 에이지알 부스터프로 한정판 마이멜로디 에디션 154g 광채 탄력 볼륨 모공 올인원 뷰티디바이스

🩷 구성품 : 디바이스 + 헤드 케이스 + 마이멜로디 참 + 디바이스 클리너 + 스티커 2매
(구매 시 증정 받은 전체 구성품 중 세안 밴드만 제외입니다.)

🩷 구매 일자 : 2025년 11월 29일
(첫 사용 일자 2025년 12월 1일입니다!)

🩷 사용 기간 : 약 한 달 (15회 미만 사용)

🩷 구매처 : 네이버 스토어 메디큐브 공식

🩷 흠집이나 파손 없으며, 사용 전 후 항상 알콜 티슈로 닦으며 깨끗이 사용했습니다! 판매 사유는 귀차니즘으로 인해 손이 잘 안가서... 🥹 25만원에 판매하려다가 세안 밴드 제외되어 24만원에 판매해요 🫶",230000
마미케어,메디큐브 부스터프로,"예약중) 메디큐브 장원영 부스터프로 핑크에디션 풀세트 (+캡슐크림, 글로우앰플)",거래완료,"120,000원",영등포동,2026-03-03,5,3,109,37℃,냐냐,뷰티/미용,"봉천역, 서울대입구역 근처에서 직거래 가능하고","메디큐브 장원영 부스터프로 핑크-329,000원 
12만원에 판매합니다 
빨리 처분하고 싶어서 생각한 가격보다 낮게 올려요
5회정도 사용했습니다 
예민하신 분들은 구매 지양해주세요
당연히 소독해서 드리겠지만, 수령 후 한번더 깔끔하게 소독해서 쓰시길 권장드려요 :)

캡슐크림, 앰플 포함시 13만원입니다 
(도구를 사용해서 크림과 피부가 직접 닿진 않았으나,  찝찝하실 수 있을거 같아서 기본 제공 안하고 원하실 경우에만 만원 추가됩니다)

봉천역, 서울대입구역 근처에서 직거래 가능하고
그 외 서울 지역은 문의주세요 !
(택배도 가능하지만 직거래를 선호합니다)",120000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 영등포 양평동3가,거래완료,"135,000원",대림제1동,2026-02-01,4,15,692,37.8℃,고로,뷰티/미용,"택배, 문고리 거래 안 합니다.","메디큐브 에이지알 부스터 프로 판매합니다.
박스 포함되어 있으며, 사용감(헤드 부분 크랙)은 있지만 기능에는 문제 없습니다.
충전 케이블 미포함, 헤드 크랙 부분 감안해 15만 원에 판매합니다.

네고 문의 안 받습니다.
택배, 문고리 거래 안 합니다.
직거래 장소는 양평역, 코스트코(양평) 주변 가능합니다.",135000
마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 & 하이포커스샷,거래완료,"290,000원",도림동,2026-03-03,1,7,426,37.8℃,깜찍이,뷰티/미용,직거래 서원역 가능합니다.,"메디큐브 AGE-R 부스터 프로 미니 내놓습니다!
몇 번 사용 안 했어요~ 

- LED, 미세전류, 초음파 기능
- 5가지 모드로 피부톤, 탄력, 모공, 각질 케어 가능
- 박스도 같이 드려요!",290000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 풀박스,거래완료,"150,000원",신길제1동,2026-03-03,3,0,101,37.2℃,조원동주민,뷰티/미용,직거래합니다 환불 불가,"메디큐브 에이지알 부스터 프로 풀박스입니다

- 미세전류를 이용하여 피부 속 깊숙이 흡수시켜 줍니다
- 5가지 모드로 피부 컨디션에 따라 사용 가능합니다
- 피부결 개선, 광채 개선, 탄력 개선에 도움을 줍니다

사용 설명서와 충전 케이블 포함되어 있습니다

@작동 다 되는거 확인했고, 구매한지는 1년정도 됐는데
사용을 거의 안해서 판매합니다!
직거래합니다 환불 불가
세럼 새제품 같이 드립니다!",150000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로 영등포,거래완료,"145,000원",당산제1동,2026-03-03,1,2,85,49.7℃,뚠뚜니,뷰티/미용,"▪️신풍역,구로디지털단지역 부근(장소 협의) 직거래 가능","피부 마사지기 새상품입니다
미개봉 상태로 보관 중이에요~

선물 받았는데 쓸거같지 않아서 내놓습니다!

- 5가지 모드 (부스터, MC, 더마 EMS, 에어샷, RF)로 피부 관리를 할 수 있어요
- 피부 밀착 센서, 3단계 강도 조절 기능이 있습니다
- 사용 후 자동 전원 차단 기능이 있어 편리해요

에이지알부스터 프로 제품입니다~

네고가능! 찔러보세요ㅎ",145000
마미케어,메디큐브 부스터프로,📣급처)메디큐브 에이지알 부스터 프로 핑크(박스x),거래완료,"130,000원",신길동,2026-03-03,3,1,61,37.8℃,뚜비당근,뷰티/미용,직거래 희망합니다. 신길/영등포역 가능합니다🫶🏻,"메디큐브 에이지알 부스터 프로 핑크색입니다! 
1년전 구매했고, 사진보시면 아시겠지만 상태 좋습니다! 다만 박스랑 충전기가 없어 급처로 내놓습니다..
충전은 C타입으로 하시면 됩니다~!

직거래 희망합니다. 신길/영등포역 가능합니다🫶🏻
가격네고는 어렵습니다!",130000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙 영등포 당산동4가,거래완료,"115,000원",대림제1동,2026-03-03,2,3,85,46.5℃,빠른거북이,뷰티/미용,다빈치,"메디큐브 AGE-R 부스터 프로 블랙 색상
한두번 쓰고 방치했어요,,
- 풀박스 구성 (본체, 사용 설명서, 충전 케이블)
- 즉각적인 피부 광채 개선 효과
- 피부 속 깊이 콜라겐 흡수 촉진
피부결 개선과 탄력 증가에 도움을 줍니다",115000
마미케어,메디큐브 부스터프로,새상품)메디큐브 에이지알 부스터 프로 미니 플러스,거래완료,"80,000원",신길제5동,2026-03-03,1,2,60,36.5℃,Kednfkdo,뷰티/미용,직거래만 합니다.,"사용하려고 구매했는데 손이 안가네요..
새제품이고 박스 열어서 보고 기계 불이 들러오나 버튼만 눌러봤습니다.

직거래 선호합니다.",80000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로(박스X / 본품만 판매),거래완료,"120,000원",대림제3동,2026-03-03,2,7,118,44.1℃,행복한캐롯,뷰티/미용,관악중학교 앞,"사용감 있습니다. 
정상 작동합니다. 피부관리에 매우 유용합니다. 

메디큐브 에이지알 부스터 프로 블랙 색상입니다
박스, 본체, 충전 케이블, 설명서 풀 구성입니다

-피부 속 광채 효과
-모공 케어
-피부 탄력 개선",120000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙 동작,거래완료,"110,000원",신길제5동,2026-02-01,1,1,64,40℃,와썹,뷰티/미용,gs25신림서부점 직거래,"메디큐브 AGE-R 기기입니다

핑크색이고 박스도 같이 드려요
곰돌이 헤드와 앰플 2개 새거 같이 드려요",110000
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 핑크 베어 헤드 케이스 양천,거래완료,"2,000원",양평제1동,2026-02-01,1,2,35,46.6℃,호랑말랑,뷰티/미용,"직거래는 흑석역, 상도역에서 가능하고 택배는 3000원 추가돼요","메디큐브 헬로키티 부스터프로 판매합니다 


헬로키티 부스터프로 본체와 헤드 케이스, 설명서가 포함되어 있어요
박스도 그대로 있고 구성품 모두 깨끗하게 사용했습니다 소독티슈는 3장 사용했으나 보관 잘못으로 말라버려 폐기했습니다 ㅠㅠ 정상작동 하는 동영상 보내드릴 수 있습니다 


25년 3월 구매 실 사용횟수 3회입니다",2000
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 팝니다,거래완료,"130,000원",신길제5동,2026-02-01,1,3,94,37℃,번개거래,뷰티/미용,가양역 직거래 원합니다,"실사용 10회 미만입니다!
정상작동하며 상태좋아요◡̎",130000
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 + PDRN Glow kit 새상품(미개봉),거래완료,"210,000원",신길제1동,2026-01-02,2,6,233,37.9℃,아라아빠,뷰티/미용,문래역 직거래,"메디큐브 에이지알 부스터 프로 미개봉 새상품입니다

피부 속 광채를 깨우는 데 도움을 줍니다

유명한 피부 미용 기기입니다

PDRN 글로우 키트 함께 드립니다

선물 받았는데 피부가 예민해서 사용이 불가하여 판매합니다",210000
마미케어,메디큐브 부스터프로,메디큐브 부스터 프로,거래완료,123원,신길제1동,2026-02-01,2,2,85,54.3℃,LK,뷰티/미용,"직거래는 당산중학교, 당산역까지 가능합니다.","2024/3월에 구매했어요
사용은10회 정도하고 보관만했어요
구성품 전부 있어요
반품×신중 구매 부탁드려요",123
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로,거래완료,"100,000원",신길제1동,2026-02-01,6,5,159,36.6℃,하티크바,뷰티/미용,직거래 선호합니다.,"[새상품] 메디큐브 부스터 프로 미니 플러스 핑크

똑같은 제품이 선물로 들어와서 완전 새상품 그대로 판매합니다!

• 제품 상태: 새상품 (헤드 부분 보호 필름도 그대로 붙어 있습니다.)
• 색상: 핑크
• 거래 방식: 직거래(장소 협의) 또는 택배 거래 가능

네고는 정중히 사양하며, 꼭 구매하실 분만 채팅 주시면 감사하겠습니다. 편하게 연락 주세요!",100000
